"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT005852","hsa","hsa","hsa-miR-17-5p","RBL2","1","1","1","1","0","0","0","0","4","2"
"MIRT005853","hsa","hsa","hsa-miR-17-5p","WEE1","1","0","0","0","1","0","0","1","3","5"
"MIRT006611","mmu","mmu","hsa-miR-17-5p","Tgfbr2","1","1","1","0","0","0","0","1","4","4"
"MIRT006689","hsa","hsa","hsa-miR-17-5p","RND3","1","1","1","0","0","0","0","0","3","1"
"MIRT006796","hsa","hsa","hsa-miR-17-5p","SMURF1","1","1","1","0","0","0","0","0","3","1"
"MIRT007321","hsa","hsa","hsa-miR-17-5p","TCF3","1","0","0","0","0","0","0","0","1","1"
"MIRT031361","hsa","hsa","hsa-miR-17-5p","S1PR1","0","0","0","0","0","0","1","0","1","1"
"MIRT031362","hsa","hsa","hsa-miR-17-5p","TCEAL1","1","1","1","1","0","0","1","0","5","4"
"MIRT031363","hsa","hsa","hsa-miR-17-5p","PRKD1","0","0","0","0","0","0","1","0","1","2"
"MIRT031364","hsa","hsa","hsa-miR-17-5p","GAB1","0","0","0","0","1","0","1","0","2","3"
"MIRT031365","hsa","hsa","hsa-miR-17-5p","VIM","1","1","1","0","0","0","1","0","4","1"
"MIRT031366","hsa","hsa","hsa-miR-17-5p","IL8","0","0","0","0","0","0","1","0","1","1"
"MIRT031367","hsa","hsa","hsa-miR-17-5p","TSG101","0","0","0","0","1","0","1","1","3","6"
"MIRT031368","hsa","hsa","hsa-miR-17-5p","TNFSF13","0","0","0","0","0","0","1","0","1","1"
"MIRT031369","hsa","hsa","hsa-miR-17-5p","HSPB2","0","1","0","0","0","0","0","0","1","1"
"MIRT031370","hsa","hsa","hsa-miR-17-5p","MMP2","0","1","0","0","0","0","0","0","1","1"
"MIRT031371","hsa","hsa","hsa-miR-17-5p","HBP1","1","0","0","0","1","0","0","1","3","4"
"MIRT035530","hsa","hsa","hsa-miR-17-5p","SIRPA","1","0","0","0","0","0","0","0","1","1"
"MIRT050791","hsa","hsa","hsa-miR-17-5p","MOB1B","0","0","0","0","1","0","0","0","1","1"
"MIRT050792","hsa","hsa","hsa-miR-17-5p","FBXO28","0","0","0","0","1","0","0","0","1","1"
"MIRT050793","hsa","hsa","hsa-miR-17-5p","TJP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050794","hsa","hsa","hsa-miR-17-5p","SLC35E2B","0","0","0","0","1","0","0","0","1","1"
"MIRT050795","hsa","hsa","hsa-miR-17-5p","ZC3H18","0","0","0","0","1","0","0","0","1","1"
"MIRT050796","hsa","hsa","hsa-miR-17-5p","UBE4A","0","0","0","0","1","0","0","0","1","1"
"MIRT050797","hsa","hsa","hsa-miR-17-5p","DHX33","0","0","0","0","1","0","0","0","1","1"
"MIRT050798","hsa","hsa","hsa-miR-17-5p","RPS27A","0","0","0","0","1","0","0","1","2","13"
"MIRT050799","hsa","hsa","hsa-miR-17-5p","HIST1H4C","0","0","0","0","1","0","0","0","1","1"
"MIRT050800","hsa","hsa","hsa-miR-17-5p","GDAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050801","hsa","hsa","hsa-miR-17-5p","TMEM165","0","0","0","0","1","0","0","0","1","1"
"MIRT050802","hsa","hsa","hsa-miR-17-5p","SOX4","0","0","0","0","1","0","0","1","2","11"
"MIRT050803","hsa","hsa","hsa-miR-17-5p","TRIM11","0","0","0","0","1","0","0","0","1","1"
"MIRT050804","hsa","hsa","hsa-miR-17-5p","MRPL40","0","0","0","0","1","0","0","0","1","1"
"MIRT050805","hsa","hsa","hsa-miR-17-5p","PIGS","0","0","0","0","1","0","0","0","1","1"
"MIRT050806","hsa","hsa","hsa-miR-17-5p","ND4","0","0","0","0","1","0","0","0","1","1"
"MIRT050807","hsa","hsa","hsa-miR-17-5p","PPP1R15A","0","0","0","0","1","0","0","0","1","1"
"MIRT050808","hsa","hsa","hsa-miR-17-5p","USP38","0","0","0","0","1","0","0","0","1","1"
"MIRT050809","hsa","hsa","hsa-miR-17-5p","RAB23","0","0","0","0","1","0","0","0","1","1"
"MIRT050810","hsa","hsa","hsa-miR-17-5p","LARP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050811","hsa","hsa","hsa-miR-17-5p","ZSWIM3","0","0","0","0","1","0","0","0","1","1"
"MIRT050812","hsa","hsa","hsa-miR-17-5p","ADARB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050813","hsa","hsa","hsa-miR-17-5p","MEN1","0","0","0","0","1","0","0","0","1","1"
"MIRT050814","hsa","hsa","hsa-miR-17-5p","FAM8A1","0","0","0","0","1","0","0","0","1","1"
"MIRT050815","hsa","hsa","hsa-miR-17-5p","NPAS2","0","0","0","0","1","0","0","0","1","1"
"MIRT050816","hsa","hsa","hsa-miR-17-5p","ATP6","0","0","0","0","1","0","0","0","1","1"
"MIRT050817","hsa","hsa","hsa-miR-17-5p","STK11","0","0","0","0","1","0","0","0","1","1"
"MIRT050818","hsa","hsa","hsa-miR-17-5p","ACOT2","0","0","0","0","1","0","0","0","1","1"
"MIRT050819","hsa","hsa","hsa-miR-17-5p","ATF3","0","0","0","0","1","0","0","0","1","1"
"MIRT050820","hsa","hsa","hsa-miR-17-5p","ASNS","0","0","0","0","1","0","0","0","1","1"
"MIRT050821","hsa","hsa","hsa-miR-17-5p","RTTN","0","0","0","0","1","0","0","0","1","1"
"MIRT050822","hsa","hsa","hsa-miR-17-5p","ZNF689","0","0","0","0","1","0","0","0","1","1"
"MIRT050823","hsa","hsa","hsa-miR-17-5p","HTT","0","0","0","0","1","0","0","0","1","1"
"MIRT050824","hsa","hsa","hsa-miR-17-5p","IMMT","0","0","0","0","1","0","0","0","1","1"
"MIRT050825","hsa","hsa","hsa-miR-17-5p","TBC1D15","0","0","0","0","1","0","0","0","1","1"
"MIRT050826","hsa","hsa","hsa-miR-17-5p","PSD3","0","0","0","0","1","0","0","0","1","1"
"MIRT050827","hsa","hsa","hsa-miR-17-5p","HIST1H2AM","0","0","0","0","1","0","0","0","1","1"
"MIRT050828","hsa","hsa","hsa-miR-17-5p","HUWE1","0","0","0","0","1","0","0","0","1","1"
"MIRT050829","hsa","hsa","hsa-miR-17-5p","HIST3H2A","0","0","0","0","1","0","0","0","1","1"
"MIRT050830","hsa","hsa","hsa-miR-17-5p","APEX1","0","0","0","0","1","0","0","0","1","1"
"MIRT050831","hsa","hsa","hsa-miR-17-5p","AZIN1","0","0","0","0","1","0","0","0","1","1"
"MIRT050832","hsa","hsa","hsa-miR-17-5p","RPS15A","0","0","0","0","1","0","0","0","1","1"
"MIRT050833","hsa","hsa","hsa-miR-17-5p","COA1","0","0","0","0","1","0","0","0","1","1"
"MIRT050834","hsa","hsa","hsa-miR-17-5p","CPE","0","0","0","0","1","0","0","0","1","1"
"MIRT050835","hsa","hsa","hsa-miR-17-5p","MBNL1","0","0","0","0","1","0","0","0","1","1"
"MIRT050836","hsa","hsa","hsa-miR-17-5p","IGFBP5","0","0","0","0","1","0","0","0","1","1"
"MIRT050837","hsa","hsa","hsa-miR-17-5p","HNRNPU","0","0","0","0","1","0","0","0","1","1"
"MIRT050838","hsa","hsa","hsa-miR-17-5p","ND2","0","0","0","0","1","0","0","0","1","1"
"MIRT050839","hsa","hsa","hsa-miR-17-5p","PIK3CA","0","0","0","0","1","0","0","0","1","1"
"MIRT050840","hsa","hsa","hsa-miR-17-5p","PAIP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050841","hsa","hsa","hsa-miR-17-5p","EEF1A1","0","0","0","0","1","0","0","0","1","1"
"MIRT050842","hsa","hsa","hsa-miR-17-5p","MTRF1L","0","0","0","0","1","0","0","0","1","1"
"MIRT050843","hsa","hsa","hsa-miR-17-5p","KAT2A","0","0","0","0","1","0","0","0","1","1"
"MIRT050844","hsa","hsa","hsa-miR-17-5p","POGK","0","0","0","0","1","0","0","0","1","1"
"MIRT050845","hsa","hsa","hsa-miR-17-5p","OPTN","0","0","0","0","1","0","0","0","1","1"
"MIRT050846","hsa","hsa","hsa-miR-17-5p","MYCBP2","0","0","0","0","1","0","0","0","1","1"
"MIRT050847","hsa","hsa","hsa-miR-17-5p","SYNDIG1","0","0","0","0","1","0","0","0","1","1"
"MIRT050848","hsa","hsa","hsa-miR-17-5p","UBE2S","0","0","0","0","1","0","0","0","1","1"
"MIRT050849","hsa","hsa","hsa-miR-17-5p","RYR2","0","0","0","0","1","0","0","0","1","1"
"MIRT050850","hsa","hsa","hsa-miR-17-5p","HIST2H2AA3","0","0","0","0","1","0","0","0","1","1"
"MIRT050851","hsa","hsa","hsa-miR-17-5p","COPS3","0","0","0","0","1","0","0","0","1","1"
"MIRT050852","hsa","hsa","hsa-miR-17-5p","MGEA5","0","0","0","0","1","0","0","0","1","1"
"MIRT050853","hsa","hsa","hsa-miR-17-5p","PELI1","0","0","0","0","1","0","0","0","1","1"
"MIRT050854","hsa","hsa","hsa-miR-17-5p","CETN2","0","0","0","0","1","0","0","0","1","1"
"MIRT050855","hsa","hsa","hsa-miR-17-5p","AGO1","0","0","0","0","1","0","0","0","1","2"
"MIRT050856","hsa","hsa","hsa-miR-17-5p","RPL37","0","0","0","0","1","0","0","0","1","1"
"MIRT050857","hsa","hsa","hsa-miR-17-5p","REEP5","0","0","0","0","1","0","0","0","1","2"
"MIRT050858","hsa","hsa","hsa-miR-17-5p","MRPS6","0","0","0","0","1","0","0","0","1","1"
"MIRT050859","hsa","hsa","hsa-miR-17-5p","CHD4","0","0","0","0","1","0","0","0","1","1"
"MIRT050860","hsa","hsa","hsa-miR-17-5p","SLC25A3","0","0","0","0","1","0","0","0","1","1"
"MIRT050861","hsa","hsa","hsa-miR-17-5p","MUC21","0","0","0","0","1","0","0","0","1","1"
"MIRT050862","hsa","hsa","hsa-miR-17-5p","KDM4A","0","0","0","0","1","0","0","0","1","1"
"MIRT050863","hsa","hsa","hsa-miR-17-5p","HIST2H4B","0","0","0","0","1","0","0","0","1","1"
"MIRT050864","hsa","hsa","hsa-miR-17-5p","COX2","0","0","0","0","1","0","0","0","1","1"
"MIRT050865","hsa","hsa","hsa-miR-17-5p","ATP5B","0","0","0","0","1","0","0","0","1","1"
"MIRT050866","hsa","hsa","hsa-miR-17-5p","CBL","0","0","0","0","1","0","0","0","1","1"
"MIRT050867","hsa","hsa","hsa-miR-17-5p","CNEP1R1","0","0","0","0","1","0","0","0","1","1"
"MIRT050868","hsa","hsa","hsa-miR-17-5p","NOC2L","0","0","0","0","1","0","0","0","1","1"
"MIRT050869","hsa","hsa","hsa-miR-17-5p","CANX","0","0","0","0","1","0","0","0","1","1"
"MIRT050870","hsa","hsa","hsa-miR-17-5p","ENPP5","0","0","0","0","1","0","0","1","2","5"
"MIRT050871","hsa","hsa","hsa-miR-17-5p","EARS2","0","0","0","0","1","0","0","0","1","1"
"MIRT050872","hsa","hsa","hsa-miR-17-5p","RPL7","0","0","0","0","1","0","0","0","1","1"
"MIRT050873","hsa","hsa","hsa-miR-17-5p","CAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050874","hsa","hsa","hsa-miR-17-5p","UBE2C","1","1","1","0","1","0","0","0","4","2"
"MIRT050875","hsa","hsa","hsa-miR-17-5p","RMDN1","0","0","0","0","1","0","0","0","1","1"
"MIRT050876","hsa","hsa","hsa-miR-17-5p","SLC25A37","0","0","0","0","1","0","0","0","1","1"
"MIRT050877","hsa","hsa","hsa-miR-17-5p","NFAT5","0","0","0","0","1","0","0","1","2","10"
"MIRT050878","hsa","hsa","hsa-miR-17-5p","DCTPP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050879","hsa","hsa","hsa-miR-17-5p","MFHAS1","0","0","0","0","1","0","0","0","1","1"
"MIRT050880","hsa","hsa","hsa-miR-17-5p","ASH1L","0","0","0","0","1","0","0","0","1","1"
"MIRT050881","hsa","hsa","hsa-miR-17-5p","HDAC10","0","0","0","0","1","0","0","0","1","1"
"MIRT050882","hsa","hsa","hsa-miR-17-5p","RBM5","0","0","0","0","1","0","0","0","1","1"
"MIRT050883","hsa","hsa","hsa-miR-17-5p","UBE3C","0","0","0","0","1","0","0","0","1","1"
"MIRT050884","hsa","hsa","hsa-miR-17-5p","DEPDC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050885","hsa","hsa","hsa-miR-17-5p","TRUB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050886","hsa","hsa","hsa-miR-17-5p","TMED10","0","0","0","0","1","0","0","0","1","1"
"MIRT050887","hsa","hsa","hsa-miR-17-5p","MDK","0","0","0","0","1","0","0","0","1","1"
"MIRT050888","hsa","hsa","hsa-miR-17-5p","ZBED3","0","0","0","0","1","0","0","0","1","1"
"MIRT050889","hsa","hsa","hsa-miR-17-5p","LCOR","0","0","0","0","1","0","0","0","1","1"
"MIRT050890","hsa","hsa","hsa-miR-17-5p","NUCKS1","0","0","0","0","1","0","0","0","1","1"
"MIRT050891","hsa","hsa","hsa-miR-17-5p","KIF5C","0","0","0","0","1","0","0","0","1","1"
"MIRT050892","hsa","hsa","hsa-miR-17-5p","WDR82","0","0","0","0","1","0","0","0","1","1"
"MIRT050893","hsa","hsa","hsa-miR-17-5p","COX7B","0","0","0","0","1","0","0","0","1","1"
"MIRT050894","hsa","hsa","hsa-miR-17-5p","SH3GLB2","0","0","0","0","1","0","0","0","1","1"
"MIRT050895","hsa","hsa","hsa-miR-17-5p","TAF9B","0","0","0","0","1","0","0","0","1","1"
"MIRT050896","hsa","hsa","hsa-miR-17-5p","NAPEPLD","0","0","0","0","1","0","0","0","1","1"
"MIRT050897","hsa","hsa","hsa-miR-17-5p","ATRX","0","0","0","0","1","0","0","0","1","1"
"MIRT050898","hsa","hsa","hsa-miR-17-5p","PTBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050899","hsa","hsa","hsa-miR-17-5p","FTH1","0","0","0","0","1","0","0","0","1","1"
"MIRT050900","hsa","hsa","hsa-miR-17-5p","PLXNA1","0","0","0","0","1","0","0","0","1","2"
"MIRT050901","hsa","hsa","hsa-miR-17-5p","OFD1","0","0","0","0","1","0","0","0","1","1"
"MIRT050902","hsa","hsa","hsa-miR-17-5p","PER1","0","0","0","0","1","0","0","0","1","1"
"MIRT050903","hsa","hsa","hsa-miR-17-5p","ARL9","0","0","0","0","1","0","0","0","1","1"
"MIRT050904","hsa","hsa","hsa-miR-17-5p","ARHGAP5","0","0","0","0","1","0","0","0","1","1"
"MIRT050905","hsa","hsa","hsa-miR-17-5p","SIPA1L3","0","0","0","0","1","0","0","0","1","1"
"MIRT050906","hsa","hsa","hsa-miR-17-5p","QARS","0","0","0","0","1","0","0","0","1","1"
"MIRT050907","hsa","hsa","hsa-miR-17-5p","ELP2","0","0","0","0","1","0","0","0","1","1"
"MIRT050908","hsa","hsa","hsa-miR-17-5p","SURF4","0","0","0","0","1","0","0","0","1","1"
"MIRT050909","hsa","hsa","hsa-miR-17-5p","RPL21","0","0","0","0","1","0","0","0","1","1"
"MIRT050910","hsa","hsa","hsa-miR-17-5p","CTSA","0","0","0","0","1","0","0","0","1","1"
"MIRT050911","hsa","hsa","hsa-miR-17-5p","EPB41L5","0","0","0","0","1","0","0","0","1","1"
"MIRT050912","hsa","hsa","hsa-miR-17-5p","ABI2","0","0","0","0","1","0","0","1","2","3"
"MIRT050913","hsa","hsa","hsa-miR-17-5p","UQCRFS1","0","0","0","0","1","0","0","0","1","1"
"MIRT050914","hsa","hsa","hsa-miR-17-5p","TMEM9","0","0","0","0","1","0","0","0","1","1"
"MIRT050915","hsa","hsa","hsa-miR-17-5p","MED12","0","0","0","0","1","0","0","0","1","1"
"MIRT050916","hsa","hsa","hsa-miR-17-5p","NAGK","0","0","0","0","1","0","0","1","2","7"
"MIRT050917","hsa","hsa","hsa-miR-17-5p","TSC2","0","0","0","0","1","0","0","0","1","1"
"MIRT050918","hsa","hsa","hsa-miR-17-5p","GPM6A","0","0","0","0","1","0","0","0","1","1"
"MIRT050919","hsa","hsa","hsa-miR-17-5p","SEPT2","0","0","0","0","1","0","0","1","2","6"
"MIRT050920","hsa","hsa","hsa-miR-17-5p","TEFM","0","0","0","0","1","0","0","0","1","1"
"MIRT050921","hsa","hsa","hsa-miR-17-5p","FASN","0","0","0","0","1","0","0","0","1","1"
"MIRT050922","hsa","hsa","hsa-miR-17-5p","AMD1","0","0","0","0","1","0","0","0","1","1"
"MIRT050923","hsa","hsa","hsa-miR-17-5p","TRA2B","0","0","0","0","1","0","0","0","1","1"
"MIRT050924","hsa","hsa","hsa-miR-17-5p","DCUN1D4","0","0","0","0","1","0","0","0","1","1"
"MIRT050925","hsa","hsa","hsa-miR-17-5p","PRICKLE1","0","0","0","0","1","0","0","0","1","1"
"MIRT050926","hsa","hsa","hsa-miR-17-5p","SEPT11","0","0","0","0","1","0","0","0","1","1"
"MIRT050927","hsa","hsa","hsa-miR-17-5p","CHST14","0","0","0","0","1","0","0","0","1","1"
"MIRT050928","hsa","hsa","hsa-miR-17-5p","TRIM44","0","0","0","0","1","0","0","0","1","1"
"MIRT050929","hsa","hsa","hsa-miR-17-5p","SON","0","0","0","0","1","0","0","0","1","1"
"MIRT050930","hsa","hsa","hsa-miR-17-5p","SMIM15","0","0","0","0","1","0","0","0","1","1"
"MIRT050931","hsa","hsa","hsa-miR-17-5p","LAPTM4A","0","0","0","0","1","0","0","1","2","14"
"MIRT050932","hsa","hsa","hsa-miR-17-5p","CHTF8","0","0","0","0","1","0","0","0","1","1"
"MIRT050933","hsa","hsa","hsa-miR-17-5p","SMAD3","1","1","1","0","1","0","0","0","4","1"
"MIRT050934","hsa","hsa","hsa-miR-17-5p","NONO","0","0","0","0","1","0","0","0","1","1"
"MIRT050935","hsa","hsa","hsa-miR-17-5p","EIF4G3","0","0","0","0","1","0","0","0","1","1"
"MIRT050936","hsa","hsa","hsa-miR-17-5p","NOTCH2","0","0","0","0","1","0","0","0","1","1"
"MIRT050937","hsa","hsa","hsa-miR-17-5p","SDHA","0","0","0","0","1","0","0","0","1","1"
"MIRT050938","hsa","hsa","hsa-miR-17-5p","XIAP","0","0","0","0","1","0","0","1","2","3"
"MIRT050939","hsa","hsa","hsa-miR-17-5p","DNMBP","0","0","0","0","1","0","0","0","1","1"
"MIRT050940","hsa","hsa","hsa-miR-17-5p","TRAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT050941","hsa","hsa","hsa-miR-17-5p","EPB41L2","0","0","0","0","1","0","0","0","1","1"
"MIRT050942","hsa","hsa","hsa-miR-17-5p","MED13","0","0","0","0","1","0","0","0","1","1"
"MIRT050943","hsa","hsa","hsa-miR-17-5p","TMTC4","0","0","0","0","1","0","0","0","1","1"
"MIRT050944","hsa","hsa","hsa-miR-17-5p","BACE1","0","0","0","0","1","0","0","0","1","1"
"MIRT050945","hsa","hsa","hsa-miR-17-5p","POGZ","0","0","0","0","1","0","0","0","1","1"
"MIRT050946","hsa","hsa","hsa-miR-17-5p","GDF11","0","0","0","0","1","0","0","1","2","3"
"MIRT050947","hsa","hsa","hsa-miR-17-5p","GPI","0","0","0","0","1","0","0","0","1","1"
"MIRT050948","hsa","hsa","hsa-miR-17-5p","MNT","0","0","0","0","1","0","0","0","1","1"
"MIRT050949","hsa","hsa","hsa-miR-17-5p","VPRBP","0","0","0","0","1","0","0","0","1","1"
"MIRT050950","hsa","hsa","hsa-miR-17-5p","PGAM1","0","0","0","0","1","0","0","0","1","1"
"MIRT050951","hsa","hsa","hsa-miR-17-5p","KANSL1","0","0","0","0","1","0","0","0","1","1"
"MIRT050952","hsa","hsa","hsa-miR-17-5p","GAPDH","0","0","0","0","1","0","0","0","1","1"
"MIRT050953","hsa","hsa","hsa-miR-17-5p","PRPF8","0","0","0","0","1","0","0","0","1","1"
"MIRT050954","hsa","hsa","hsa-miR-17-5p","FOPNL","0","0","0","0","1","0","0","0","1","1"
"MIRT050955","hsa","hsa","hsa-miR-17-5p","TUBB4B","0","0","0","0","1","0","0","0","1","1"
"MIRT050956","hsa","hsa","hsa-miR-17-5p","DPYSL2","0","0","0","0","1","0","0","1","2","3"
"MIRT050957","hsa","hsa","hsa-miR-17-5p","NBR1","0","0","0","0","1","0","0","0","1","1"
"MIRT050958","hsa","hsa","hsa-miR-17-5p","KIAA1919","0","0","0","0","1","0","0","0","1","1"
"MIRT050959","hsa","hsa","hsa-miR-17-5p","ZNF507","0","0","0","0","1","0","0","0","1","1"
"MIRT050960","hsa","hsa","hsa-miR-17-5p","BLVRA","0","0","0","0","1","0","0","0","1","1"
"MIRT050961","hsa","hsa","hsa-miR-17-5p","PPP2R1A","0","0","0","0","1","0","0","0","1","1"
"MIRT050962","hsa","hsa","hsa-miR-17-5p","DCBLD2","0","0","0","0","1","0","0","0","1","1"
"MIRT050963","hsa","hsa","hsa-miR-17-5p","CLPTM1","0","0","0","0","1","0","0","0","1","1"
"MIRT050964","hsa","hsa","hsa-miR-17-5p","ARHGEF7","0","0","0","0","1","0","0","0","1","2"
"MIRT050965","hsa","hsa","hsa-miR-17-5p","HIST2H3A","0","0","0","0","1","0","0","0","1","1"
"MIRT050966","hsa","hsa","hsa-miR-17-5p","FANCA","0","0","0","0","1","0","0","0","1","1"
"MIRT050967","hsa","hsa","hsa-miR-17-5p","MORF4L2","0","0","0","0","1","0","0","0","1","1"
"MIRT050968","hsa","hsa","hsa-miR-17-5p","RLF","0","0","0","0","1","0","0","0","1","1"
"MIRT050969","hsa","hsa","hsa-miR-17-5p","RAB5B","0","0","0","0","1","0","0","1","2","10"
"MIRT050970","hsa","hsa","hsa-miR-17-5p","TOB1","0","0","0","0","1","0","0","0","1","1"
"MIRT050971","hsa","hsa","hsa-miR-17-5p","EFHC1","0","0","0","0","1","0","0","0","1","1"
"MIRT050972","hsa","hsa","hsa-miR-17-5p","MTMR3","0","0","0","0","1","0","0","0","1","2"
"MIRT050973","hsa","hsa","hsa-miR-17-5p","TNFRSF10B","0","0","0","0","1","0","0","1","2","5"
"MIRT050974","hsa","hsa","hsa-miR-17-5p","GANAB","0","0","0","0","1","0","0","0","1","1"
"MIRT050975","hsa","hsa","hsa-miR-17-5p","SLC16A2","0","0","0","0","1","0","0","0","1","1"
"MIRT050976","hsa","hsa","hsa-miR-17-5p","RTN3","0","0","0","0","1","0","0","0","1","1"
"MIRT050977","hsa","hsa","hsa-miR-17-5p","ERCC2","0","0","0","0","1","0","0","0","1","1"
"MIRT050978","hsa","hsa","hsa-miR-17-5p","ATXN7","0","0","0","0","1","0","0","0","1","1"
"MIRT050979","hsa","hsa","hsa-miR-17-5p","HSP90AA1","0","0","0","0","1","0","0","0","1","1"
"MIRT050980","hsa","hsa","hsa-miR-17-5p","GLO1","0","0","0","0","1","0","0","1","2","4"
"MIRT050981","hsa","hsa","hsa-miR-17-5p","LPIN1","0","0","0","0","1","0","0","0","1","1"
"MIRT050982","hsa","hsa","hsa-miR-17-5p","LSM14A","0","0","0","0","1","0","0","0","1","1"
"MIRT050983","hsa","hsa","hsa-miR-17-5p","ILF3","0","0","0","0","1","0","0","0","1","1"
"MIRT050984","hsa","hsa","hsa-miR-17-5p","ANKRD27","0","0","0","0","1","0","0","0","1","1"
"MIRT050985","hsa","hsa","hsa-miR-17-5p","TNPO3","0","0","0","0","1","0","0","0","1","1"
"MIRT050986","hsa","hsa","hsa-miR-17-5p","NAT8L","0","0","0","0","1","0","0","0","1","1"
