"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT625448","hsa","hsa","hsa-miR-155-3p","RANGAP1","0","0","0","0","1","0","0","1","2","2"
"MIRT634551","hsa","hsa","hsa-miR-155-3p","MACC1","0","0","0","0","1","0","0","1","2","2"
"MIRT640740","hsa","hsa","hsa-miR-155-3p","EPB41","0","0","0","0","1","0","0","1","2","2"
"MIRT640906","hsa","hsa","hsa-miR-155-3p","RAB13","0","0","0","0","1","0","0","1","2","2"
"MIRT644025","hsa","hsa","hsa-miR-155-3p","ZNF792","0","0","0","0","1","0","0","1","2","2"
"MIRT651489","hsa","hsa","hsa-miR-155-3p","WT1","0","0","0","0","1","0","0","1","2","2"
"MIRT652037","hsa","hsa","hsa-miR-155-3p","LINC00598","0","0","0","0","1","0","0","1","2","2"
"MIRT669093","hsa","hsa","hsa-miR-155-3p","CDK6","0","0","0","0","1","0","0","1","2","2"
"MIRT696720","hsa","hsa","hsa-miR-155-3p","WNT3","0","0","0","0","1","0","0","1","2","2"
"MIRT698085","hsa","hsa","hsa-miR-155-3p","TPM1","0","0","0","0","1","0","0","1","2","2"
"MIRT703284","hsa","hsa","hsa-miR-155-3p","GID4","0","0","0","0","1","0","0","1","2","2"
"MIRT707183","hsa","hsa","hsa-miR-155-3p","ARHGEF33","0","0","0","0","1","0","0","1","2","2"
"MIRT710362","hsa","hsa","hsa-miR-155-3p","CREB5","0","0","0","0","1","0","0","1","2","2"
"MIRT713501","hsa","hsa","hsa-miR-155-3p","DCAF17","0","0","0","0","1","0","0","1","2","2"
"MIRT717153","hsa","hsa","hsa-miR-155-3p","LRRC3C","0","0","0","0","1","0","0","1","2","2"
"MIRT719038","hsa","hsa","hsa-miR-155-3p","ATP1A1","0","0","0","0","1","0","0","1","2","2"
"MIRT719489","hsa","hsa","hsa-miR-155-3p","LSG1","0","0","0","0","1","0","0","1","2","2"
"MIRT720284","hsa","hsa","hsa-miR-155-3p","DPYSL3","0","0","0","0","1","0","0","1","2","2"
"MIRT732474","hsa","hsa","hsa-miR-155-3p","NLRP3","0","1","1","0","0","0","0","0","2","0"
"MIRT732620","hsa","hsa","hsa-miR-155-3p","MS","0","0","1","0","0","0","0","0","1","0"
"MIRT732968","hsa","hsa","hsa-miR-155-3p","TGFBR2","1","1","1","0","0","0","0","0","3","0"
"MIRT733063","hsa","hsa","hsa-miR-155-3p","AGTR1","1","1","1","0","0","0","0","0","3","0"
"MIRT733206","hsa","hsa","hsa-miR-155-3p","ADAM10","0","0","0","0","1","0","0","0","1","0"
"MIRT733302","hsa","hsa","hsa-miR-155-3p","CRP","0","0","1","0","1","0","0","0","2","0"
"MIRT734202","hsa","hsa","hsa-miR-155-3p","PDCD4","1","1","1","0","0","0","0","0","3","0"
"MIRT734467","hsa","hsa","hsa-miR-155-3p","SIRT1","1","1","0","0","0","0","0","0","2","0"
"MIRT734701","mmu","mmu","hsa-miR-155-3p","Foxo3","0","0","1","0","0","0","0","0","1","0"
"MIRT734889","hsa","hsa","hsa-miR-155-3p","SP4","0","0","1","0","1","0","0","0","2","0"
"MIRT735047","hsa","hsa","hsa-miR-155-3p","BATF","0","0","0","1","0","0","0","0","1","0"
"MIRT735048","hsa","hsa","hsa-miR-155-3p","SPI1","0","0","0","1","0","0","0","0","1","0"
"MIRT735734","hsa","hsa","hsa-miR-155-3p","PICALM","1","1","1","0","0","0","0","0","3","0"
"MIRT735944","hsa","hsa","hsa-miR-155-3p","TNF","0","0","0","1","0","0","0","0","1","0"
"MIRT736131","hsa","hsa","hsa-miR-155-3p","MYLK","0","0","1","1","0","0","0","0","2","0"
"MIRT736780","hsa","hsa","hsa-miR-155-3p","FOXP3","0","0","1","0","0","0","0","0","1","0"
"MIRT736781","hsa","hsa","hsa-miR-155-3p","CEBPB","0","0","1","0","0","0","0","0","1","0"
"MIRT736858","hsa","hsa","hsa-miR-155-3p","WEE1","1","0","1","0","0","0","0","0","2","0"
"MIRT736873","hsa","hsa","hsa-miR-155-3p","TLR3","0","0","1","1","0","0","0","0","2","0"
"MIRT736902","hsa","hsa","hsa-miR-155-3p","CFH","1","0","0","0","1","0","0","0","2","0"
